Gene	GSM150945	GSM150947	GSM150950	GSM150953	GSM150956	GSM150957	GSM150958	GSM150965	GSM150973	GSM150977	GSM150983	GSM150985	GSM150987	GSM150989	GSM150991	GSM150993	GSM150995	GSM150996	GSM150997	GSM150998
Entrez_6207	0.463967880407	-0.790463271224	-0.596458704789	0.0494817109585	-0.958072973333	0.665120115729	-0.311406038195	0.845515974684	1.82494964351	1.12709039799	-2.76649115267	0.704650072395	-0.356209654871	0.539943607705	0.591582143448	0.521529659958	-0.236728270443	-0.58641498705	0.39933195681	-1.13091811101
Entrez_2197	-1.04139421799	-1.95321906542	-0.945232871454	0.606368419246	-1.33835711866	1.11024114294	-0.831090518014	-0.344722194	1.65160703078	0.660742243345	0.6834890447	1.37083353348	-0.0035564588736	0.238032314849	1.11167292341	0.10341630722	-0.696114694116	-0.0191193129367	-1.08759941506	0.724002906552
Entrez_23435	-0.544079294804	0.558892770524	-0.0120752823548	-0.988602065649	-0.493845284496	0.666237368636	0.401167877295	1.12366970199	1.09315171713	0.599747916376	-0.883284501314	-2.75495892433	-0.719198823555	-0.367801006247	-0.154374423587	0.925388891758	0.0672975231275	-0.929171030002	1.39176347146	1.02007339805
Entrez_1072	0.482302170252	0.464579588231	1.46643196505	0.494970467672	0.504431905801	-0.166357396778	0.204313356801	0.610659995439	-0.896499641089	-0.401523062799	0.191273261108	-0.184829467052	0.393135563454	-1.01865456682	0.348390074619	-1.38784737372	-2.81606442053	-0.605413906417	1.47746662402	0.839234862754
Entrez_6141	0.191827163984	-1.33238646323	-1.71817424953	2.17179995034	-0.785198102999	0.686039797904	-1.2454115717	-0.749821663424	0.84042758918	0.497863621358	-0.661882336473	0.628687817041	0.905919169676	1.25014861522	-0.501450532838	0.405517743553	0.918459578379	-0.293424180368	-0.793182317757	-0.415759628317
Entrez_6193	0.65497905639	-2.46311752735	0.501868754282	2.20258420707	-0.500827868654	0.00823815542053	-0.784400247864	-0.591387007226	0.0609627457884	0.541922564322	-0.430704155591	0.872433236606	0.596062664426	0.780467358491	-0.299489228591	-0.110451567272	1.06476644384	-0.273057709365	-1.61907146479	-0.211778409921
Entrez_6155	-0.483131093689	-2.17746387407	0.297245004389	1.28076067196	0.325089196588	0.308755577753	-0.0063681777354	0.549277714425	0.763058508763	-0.238142009782	0.237789029592	1.95255378515	0.0572054624762	-0.151723596395	1.38418061355	-0.223959577626	-1.33307435418	-1.28005874794	-1.36633201103	0.104337877794
Entrez_6164	1.50890786518	-1.06420439771	-1.30882573759	-1.42501566289	-0.200831776304	1.5004337687	0.162499875393	0.677462625264	1.46641695537	-1.12356605384	-1.38193995182	0.549654670233	-0.492380418245	-0.1684992322	0.684271896449	1.06112707654	0.913816105498	-0.468630615288	-0.191455827771	-0.699241164967
Entrez_4677	0.554103567574	-0.920853958645	0.0715013079146	-3.0648881433	0.944034912667	-0.946682726201	0.566417143004	0.781687144089	1.37223771267	0.750596982436	-0.609788745395	0.263034427592	-0.603989745511	0.590735264849	0.754360863594	0.248629817233	-1.03598911513	0.414600883856	-0.412276420836	0.282528827538
Entrez_56910	0.426845345765	1.04194463965	0.855735826388	0.23462608834	0.745226494033	0.940676795532	0.16447007584	0.439428070775	-1.71118245158	-1.91311083405	0.66542939278	-0.521346591565	-0.580494372217	1.78084523547	-0.554727470694	0.427317400534	-0.653779010923	-1.8799833422	0.138212079323	-0.0461333712007
Entrez_6143	0.632184927801	-0.923476695321	-1.48805016918	1.11338311366	0.512748783701	-0.460363630397	-0.834720769133	0.417823462334	0.516049778768	-0.00834037023912	-0.348275849735	0.555710283042	-1.61865883779	1.37721911637	0.0551024584026	1.23868669164	0.0155639234661	0.70734547046	-2.25156033382	0.791628645966
Entrez_5250	1.42249074606	-2.37891094874	-0.412491781938	0.910526036843	0.255969182611	0.292693530392	0.50591758743	0.844457497803	1.62710313749	-0.311098650343	-0.676405165596	0.683037389954	-0.985315982577	0.449427848107	-1.57306992949	0.820813206909	-0.66402032714	0.324031596317	-0.472158271947	-0.662996702141
Entrez_6133	0.304556021562	-1.41914285165	1.86980828239	1.53765775635	-1.32045819163	1.62267803064	0.0202099949062	1.31470446369	-0.748750888203	-1.48785421649	-0.324153104068	0.304506780299	-0.318582373804	-0.993500115103	-0.345246539146	0.351619671301	-0.0164844229243	-0.709689965287	0.0123408393935	0.345780827791
Entrez_1655	-0.896455096068	3.23340192625	-0.81287847051	-0.896486069063	-0.388388182622	0.119964694034	0.380299562232	-0.153307648327	0.61384859996	-0.0640005310563	0.940138154819	-0.00259020116064	0.497702228627	-1.3356184717	-0.987314196515	-0.609743872626	-0.350166884101	1.03973897624	-0.311052720384	-0.0170917980186
Entrez_6128	-0.341173225279	-0.781889579253	-1.31262131563	-1.84286860443	-0.0819288456341	1.57922437558	0.357945495647	-0.0433580040049	0.554604734199	-0.359042767582	-0.620143658655	1.64721925044	0.793129318893	0.588489794672	-1.69342219461	-0.153385811866	0.945698992199	0.399541731637	-0.818318396755	1.18229871043
Entrez_23399	-1.81721101775	0.538570772967	0.0130527416968	1.7287701263	0.122651211675	-1.56540025016	-0.740078531002	0.674869363353	-0.286813593084	-0.658263304475	0.679347672827	1.1184323661	-0.523630345641	-0.391193953523	0.48715159742	0.295280668916	-1.31230256632	-0.669058223009	0.397172820557	1.90865244315
Entrez_4736	1.31537445472	-1.93816038308	-1.93307008569	1.06358839113	-0.0160013302054	0.944633585038	-0.166521770195	1.04379035364	0.687300516512	-0.0810876674823	-0.837036787132	0.879809359722	0.513084200321	0.18565957063	-1.15267255881	0.306651472627	-0.5917306892	0.353148882273	-1.36547684157	0.788717326753
Entrez_5690	-0.305389179289	-0.758089204318	1.30122986423	0.344104003198	1.96762791715	-0.0552420339658	-1.10680899914	-0.750735141482	1.3874812082	0.631490362991	0.076797477196	0.383210311455	0.0291607401747	-0.982848450834	0.451014109186	0.136381586994	-1.47163018101	-1.94776704895	1.04484897091	-0.37483631269
Entrez_10657	0.853030637658	-0.599643809496	0.493528167479	0.462844594313	-0.738144108216	-0.232405312629	0.580681139013	1.06990710347	-0.098478321792	1.70398636218	-0.0402681873802	-2.67874660529	-0.382815679046	-0.966933742649	0.382840602889	0.601498522252	-0.958258765754	-1.13574112372	0.655615921707	1.02750260501
Entrez_51493	0.735895928636	-0.589302396183	-0.147948069969	1.44439148915	0.779314598	-0.370596120634	-0.580842064481	0.458376071301	1.08859786299	-0.156083470717	-2.03140099074	-1.28465194585	0.1980217965	0.873176559964	0.47429295253	-1.39939948637	1.88265508917	-0.675707608936	-0.84663254301	0.147842348643
Entrez_2079	-0.159062372637	-0.283121235291	1.83846647513	-2.25617434147	-0.889218993225	0.286704799777	-1.04972809588	-0.540064361756	0.348069134942	-1.08391151171	-0.112042249962	1.66777962657	-0.872947263427	-0.271250968088	0.949128158749	0.0746615114559	0.387626469417	0.0465557914894	0.55130596154	1.36722346437
Entrez_8683	-1.43390439261	-0.252134284464	1.51173133995	0.990845575352	0.0584738411597	0.385932433293	-0.395929298298	0.624813812911	0.523458658577	0.722249724081	-0.447612583344	0.476970010175	-0.807021445762	-0.68545830333	-1.60951473494	0.7347196351	-1.35244489717	2.0542643377	-1.1763110827	0.076871654322
Entrez_23	-0.102181333609	-0.138050441237	-0.3925141585	1.21493597545	-0.107771896904	0.197250078496	-0.39392151414	-1.17265196012	-0.114127120701	-0.760811058175	0.00839403593731	-0.58397629587	0.155991971467	-0.110146382279	0.0988521249128	-0.757341856642	0.0506056576471	-0.720737316512	-0.0704214056837	3.69862289645
Entrez_1603	0.529916769893	-1.48316923629	0.139474713167	0.0330298968976	1.35035966647	0.083114028485	-0.560201897686	0.636101536484	1.98472572634	1.32303823761	-0.194074650652	0.0202968658604	0.303811635881	-0.422641167511	1.21870632298	-0.435997055222	-2.03849218021	-0.752935862466	-0.71176189922	-1.02330145081
Entrez_7528	-0.423966004817	0.0962493125518	-0.263776448676	0.317388787462	-1.09606781823	2.45250228957	0.543430603816	1.13308074972	0.0840389941768	0.304650342686	-0.247052892453	-0.324465396882	0.0307512022179	-1.42574569691	1.16601203093	-0.376152481888	-2.42294530338	0.359863745047	0.187486505098	-0.0952825200512
Entrez_10899	0.068677398067	0.593291036897	-1.14777863503	1.61693665361	-0.490816404742	0.274125512092	0.673441265434	-0.202257269121	0.0251056104205	1.13884283723	-1.09058641953	1.56077523991	-1.1252907654	-0.893083685029	-0.475011119249	0.398586742078	-1.38384525366	0.826232865688	-1.57370816288	1.20636255323
Entrez_11143	0.000785156896354	2.42696950519	1.0552203915	0.853833338224	-0.218332944269	-1.46799221249	-0.430433955153	-0.560890169761	0.00704857931399	-0.770866453175	2.08352694853	0.481141577784	-0.305526001454	-0.10926167214	-0.85704490013	-0.303724334587	-0.0179261792996	-0.0622964894152	-1.54787227577	-0.256357909799
Entrez_7705	0.987015296589	0.754767885039	-0.401390361638	-2.48114519231	0.953358651702	1.14280742771	0.00328487788359	0.333691220087	0.0222385680761	0.478318971366	-2.65488202086	-0.669417005895	0.508718534247	0.202669978847	-0.374846963054	0.0159154132233	-0.034130017371	0.11887855907	0.674271797537	0.419874379754
Entrez_9092	0.737679191949	1.30511682404	0.329943927628	2.19143039568	-0.255023115369	-0.860901376808	-1.44493305455	-0.516186740135	1.21415125244	-0.280450289403	0.0862680667706	0.858647328413	-1.39968060786	0.620078126367	0.69938148923	-0.626962200124	-1.33431092242	0.240706946793	-0.999941794482	-0.565013448168
Entrez_3608	-0.0665247276004	0.167219418632	-0.048077832854	0.695450957114	0.828771104812	0.311733712466	0.131115320954	-1.15984055106	-0.151494753539	0.960414939388	-0.957536774568	1.64374781025	-1.92506763109	-1.58653819423	0.413108826767	0.720997243006	-1.60757134163	1.3714284935	-0.294352306479	0.55301628616
Entrez_9552	-1.70487057523	0.741168245277	-1.04058396457	0.348774186053	-0.478495061217	0.176315093282	0.000371776200868	0.559207538731	1.12584967775	-0.362118897186	2.71916585281	0.736098872287	-0.388896560095	0.152553816546	-1.05498846395	0.648966016988	-0.731577285168	-0.200514970017	-1.45135133618	0.204926037687
Entrez_8882	-1.11640061359	-0.728128329439	1.03936436773	1.40048867175	0.933790377444	-0.49879608643	-0.837677971977	0.611801626638	0.350160835682	0.205523106581	0.113682942994	-1.06568353587	-0.349851184826	0.475311830164	1.70279555425	-0.10007479313	-0.810323021265	-0.27232596668	1.22358243759	-2.27724024759
Entrez_6881	-0.688137622801	-1.26853354628	1.17993148129	1.94798496396	0.351614303042	0.69381391947	-0.290599425799	0.479096309902	0.880837422778	0.374506884467	-0.130139610842	0.96579020081	-0.919555478529	-0.337894632111	1.18516237266	-0.117686744069	-1.52279648732	-0.148866634377	-0.702469838765	-1.93205783748
Entrez_10438	-1.57578129576	-0.952909790835	-0.794270876047	-0.506479796713	0.823217621892	1.66744821335	0.666629972087	0.624739040242	1.51344855879	0.469382466376	0.963599920702	-1.56806913498	0.931507129021	-0.56360288799	0.156745096625	0.573446822852	-1.37845004514	0.194235433291	-0.248863587292	-0.995972860473
Entrez_387	-0.39065957708	-0.198297683952	-2.12287252459	0.31767652418	0.843633861562	0.176381113335	1.00024674286	-0.789570544682	-0.809471549523	-0.521832105686	0.843015576649	2.14285209556	-0.188496810333	-0.29926043175	0.138970837395	0.599527007938	-1.89773108147	-0.0836869330873	0.0184241735686	1.2211513091
Entrez_10921	-0.977311504117	0.259696439793	1.91798510278	0.704001129836	-0.842415883781	-0.527414203745	-0.700349780976	-0.130728303032	0.474180046254	-1.17018155963	0.296554458712	0.210490541213	1.84527312312	-0.163621912103	0.906441506211	-0.260874463855	-0.981375589112	-0.68077083525	-1.64174522422	1.4621669119
Entrez_6229	-0.408519733679	-0.446011682756	-0.193591735953	-2.0008740048	2.97223677119	-0.115084555405	-0.0608967965106	-0.0171747051963	1.13914199543	-0.231158503081	-1.40113207014	1.33798494078	-0.0810138658318	-0.108211306341	-0.587666461715	-0.0776160122807	0.109453497361	-0.166216215727	-0.124651617563	0.461002062237
Entrez_6156	0.496217360703	0.799186631244	2.61814783314	0.489968952691	0.552830458581	0.776209325592	-1.32892114375	0.894592792039	0.00452927575629	-0.929196717657	-1.16351586743	0.595550768836	-0.725857217809	0.625948517049	-0.492426008184	-0.865569586404	-0.369625856717	-0.666357483418	-1.5565918913	0.244879857037
Entrez_3326	0.0404780506893	1.92677807974	0.402630092733	0.551821965322	-0.0813855002823	-0.787339356207	-0.340966507144	-1.44286024779	0.0819338593649	-0.00317250217609	1.80823776562	-1.12937314925	-0.250536296824	1.37470891025	-1.91540494811	0.357280843569	0.26123788262	0.60674867002	-0.421940125992	-1.03887748615
Entrez_3550	1.73856317505	1.83564674522	-1.36175415701	-1.2357218938	-0.31329237922	0.352376404888	-0.703122563763	-0.633442788675	0.473057955425	0.887557402217	0.229576333738	-0.330618376339	-0.952474410021	0.499077652473	-1.76173194472	1.42762954831	-0.342735350056	0.245492406084	-0.505372235323	0.451288475519
Entrez_9733	-0.160536246967	0.589613379174	-0.303618322234	-1.06263868779	-0.815372481846	2.42998717286	0.872064701848	-0.104853691904	-0.343193233911	-0.389892457867	0.58673767625	0.833727302927	0.692882050867	-0.749144065021	-0.978836060495	1.76667187318	-1.52885294003	0.153508574021	-0.456100285392	-1.03215425767
Entrez_27013	-1.54223612669	0.749754905061	1.04825903573	1.56616668716	-1.60645674895	0.785768141583	-0.232957456577	1.10401743308	1.26284302498	0.163841030168	-0.719747855642	-0.0878478019701	-1.41130249975	0.306975282573	0.28968649006	1.02508977535	-1.04027785406	-1.05874629124	0.0750571783471	-0.677886349205
Entrez_10285	-0.399603612679	0.747034044482	0.517358921815	-1.38389190474	0.823310690567	1.28331920267	1.01848637739	0.192205236623	-0.208004639312	-0.00415257229969	-2.07439046592	-0.0112573235879	-0.0728380256992	-1.35400420548	0.919205459256	0.994386174794	-2.03467205375	0.635713567465	0.368291028275	0.04350410014
Entrez_2987	-1.0990948811	0.927697075104	0.285737498514	1.34837412272	0.613470283779	1.34655577486	0.110242204944	-1.13678943146	-1.14537898802	-0.389805512149	-1.48636437258	1.59147148703	-1.15208340007	-0.935376537926	1.38148971298	0.634625725165	-0.887826836659	-0.12619783124	0.118550562343	0.000703343772244
Entrez_79036	0.0551899500336	-0.162214111004	-0.703212944213	0.640776513713	3.25419652374	-0.405969987211	-0.874037691845	0.349049907461	-0.958289610875	-0.149793887814	-0.38483722038	-1.59157747723	0.00802556153127	-0.452627602413	1.25957838205	0.351339110259	0.136192469018	0.408017495628	0.0568576753176	-0.836663055767
Entrez_533	0.472220889318	1.40630347949	1.57236578812	0.20837962259	-0.126419804253	-0.815625186726	0.476230547134	-0.954117592584	0.643037635107	-0.00833353489318	1.49177211018	-0.915574104862	0.130043836282	1.07696894242	0.204758000474	-1.40709685461	-1.77579864031	-1.37860770205	0.437189604113	-0.73769703494
Entrez_6201	-1.37406875335	-2.62026892463	-0.672079879883	0.424346653239	0.867781315035	2.14685247154	0.0128275458912	0.331452654163	-0.450387963436	-1.04574369904	-1.03812989102	0.588170439282	0.541125118989	0.331738240216	-0.167998518793	0.474643396825	0.611597952501	0.383334814652	0.203970501409	0.450836526408
Entrez_23326	1.39903941174	1.82064934763	-0.11127736626	0.142447186063	-0.600354739773	-1.72779497329	0.00685681100243	-1.04592406344	-0.672369694916	-0.328593321547	1.78884206441	0.580809757325	0.120884245917	0.220545821722	-0.474127859309	0.643603691304	-0.561589691084	-1.95541845043	0.504925395035	0.248846427904
Entrez_10944	1.30942118514	-0.803903304922	-0.128888279425	-1.44535870247	-0.664847242802	1.21426569755	0.188872879759	0.10493518947	1.12761380049	1.0215800038	-1.35556486603	-0.424523932294	0.471569011616	-0.292511721895	0.318610487593	0.570080566582	-2.51966283686	1.05199706712	0.0423474111568	0.213967586422
Entrez_6923	-1.38990834363	-0.926939140884	0.777956543213	1.07257670423	-0.325538050923	-1.54402440044	-0.262354104021	0.0910911724611	0.653089797012	-0.17602540342	1.44849439769	0.275952328621	0.150727639933	-0.37872167135	2.26914227743	1.00333732337	-1.00774667756	0.144366657652	-0.675586557083	-1.1998904923
Entrez_6124	0.245279380755	-0.415359433121	-1.68519704277	0.564489750117	0.121411265019	1.36782873613	0.0601389010348	1.41780701131	0.31175984985	-0.377990057435	-2.13129698	1.23906895443	1.04422549296	0.218404779836	-0.401764067376	-0.203673291229	1.00711842673	-1.54291174032	-0.80914605887	-0.030193877052
Entrez_2339	-0.826896554521	-1.47494808292	2.95510363835	-0.82402528976	-1.04135735533	0.936310453886	0.0413798148371	0.948850458892	-0.942616799149	-0.0633908351734	0.373075188086	1.34952807165	0.517070540266	-0.31257775661	-0.208962870505	0.0882736410895	-0.418303724579	-0.252390538278	-0.394197590398	-0.449924409831
Entrez_6230	-1.66323450592	-1.82847235419	-0.483833980832	0.425504293997	-0.11697661286	0.779163929915	0.334168390547	-0.110628643591	0.9505481265	1.1034025872	-2.01734661599	1.48383949893	-0.268560373889	-0.247075746824	0.779740586946	0.662825769988	0.548974768431	-0.244204658623	0.902820921991	-0.990655381724
Entrez_6167	0.266917352881	0.16716499244	-1.76829195272	0.417004519803	-1.38072129844	0.420602550354	-0.860028398082	0.392137361386	0.767238793483	0.996519461952	-1.43781736272	1.06751845611	0.592945177424	-1.13302101896	1.37655009019	1.38913722439	0.296218784557	-1.10942879913	0.458928235403	-0.919574170317
Entrez_3094	1.59986467231	0.275266195326	-0.280023806235	-0.411810389626	0.512538211503	1.49935952806	-0.102490517726	0.138698386904	-0.127493836991	-0.502004572227	-2.3438562623	1.77103619613	-0.27238899745	-0.455865898931	0.220659974833	1.07338223218	-0.415945436146	-1.31101344071	-1.11454314799	0.246630909082
Entrez_1938	0.358263233593	-0.184633073895	-2.24188566526	2.51362632124	-0.941626395949	0.237671319625	0.297052761004	0.397184995068	0.595823807274	1.08345441114	-0.764645477105	0.147411876178	0.318421524212	0.656715579772	0.621978153571	-0.332589209132	0.153570681898	-0.546282928715	-1.25298521806	-1.11652669647
Entrez_3190	0.134105039318	1.92017694839	-1.43772565538	-0.276864615342	-1.4327063317	0.553810590343	0.219996963873	0.569836154923	0.458848490652	-0.193989833176	0.928455820846	-1.39130086443	0.0722149267849	-0.521835208752	-0.547102940997	-1.77409349378	-0.269140896491	0.921415534904	0.488353691157	1.57754567885
Entrez_3192	-0.26853464525	1.57623666095	-1.40585517751	-0.495756209953	-0.222927184612	-0.105922661595	0.687260604573	-1.10439492116	-0.63149162013	1.21677513569	-0.186077389159	1.3027066883	-1.44753295399	-0.31910399101	-1.06505092536	1.35884749297	-0.978954176292	0.938732921771	-0.191694825954	1.34273717772
Entrez_8661	1.2198692868	0.293645317178	-0.456246399504	-2.16218458333	-0.197101110187	-0.0832729452854	0.707799647471	0.07367847411	-0.001443618834	-0.0757253089029	-2.21023736355	1.35696594614	0.40811074773	1.56995802667	-0.62944564661	0.328984220259	0.18393276484	-0.640664606711	-0.745784159489	1.05916131121
Entrez_7184	-0.160013218367	0.742541879909	-0.0499081099274	-1.87597499161	0.923798579525	0.224548917871	0.0745712918491	1.22938294475	0.860414454111	0.37506794965	-1.70876680705	-1.16434526937	-0.0580389232146	-0.507068950952	-1.00417582822	2.01553635923	-0.105479994344	1.17000354888	-0.7463705031	-0.235723329628
Entrez_4478	-1.00663990781	0.0214201886529	-0.799251500987	-0.265941144999	0.921968795827	1.21262620648	1.36847050416	-1.00616169043	-0.693182145693	-0.189317061558	-1.15508932824	-1.75308429061	0.157315402638	0.227751606369	0.904107883124	-0.0902729584666	0.321454565127	0.809363380918	2.08395238847	-1.06949089297
Entrez_81	0.251241989596	1.38320502983	0.184084717962	0.58609984733	-0.0633584285242	0.0138516177279	-0.0650562008761	0.180576530243	-1.57317904114	-1.13503685219	1.57818782359	0.00216974421703	1.17040234694	-2.13092739447	0.108015587322	-1.32262709991	0.852530099161	-1.14636816278	0.610381258224	0.515806587747
Entrez_351	0.620317097258	-1.12523343931	0.00500595269109	-0.49938176095	1.45288000051	-0.0633403175187	0.772550543029	0.214066773255	0.514031261299	0.374106993529	-1.20944428782	0.586644197997	-0.729328297435	-1.88582681029	-0.612740340965	0.286712884121	0.647396713683	-1.51054437065	2.20952395915	-0.0473967515722
Entrez_5573	-0.423294393493	2.79540865913	0.227291082236	-0.817305403794	-0.689424311076	0.0804609164602	0.258972253356	-0.523954773881	-0.187886051219	0.383491524531	2.10264127188	-1.1496077483	0.161939152416	-0.890306358886	-0.437857141309	-0.407796130312	-0.739886808611	1.12240263964	-0.732606033627	-0.132682345144
Entrez_1832	-0.112598621415	-0.168384888132	-0.209475535429	0.239115534163	0.324264625116	-1.88333265142	-0.909134509851	-0.119977527062	-1.02263431934	0.77085155586	-0.104769926335	0.575057696495	0.957478428885	1.52139966232	0.0618315391972	1.90308464716	-1.71385031257	-1.27983283018	0.221106472882	0.949800959663
Entrez_5885	-0.214355005732	2.18024943693	1.69292248958	-1.89124454294	1.26545189456	-0.576471279448	-0.260640611852	0.101465131005	-0.441663921577	-0.281702653143	-0.584852041013	-0.846627522226	-0.728722168841	0.747797155456	-1.047775764	0.230445590569	0.477000622858	0.124955704281	-0.954655160288	1.00842264583
